Brand,Model,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price,Car_Age
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kandy,0,USED,1,1,1,1,17.0,19
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Warakapola,0,USED,1,Not_Available,Not_Available,Not_Available,16.45,19
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kuliyapitiya,0,USED,1,1,Not_Available,Not_Available,17.4,19
SUZUKI,MARUTI,800.0,Manual,Petrol,319000.0,Embilipitiya,0,USED,1,Not_Available,Not_Available,Not_Available,12.0,29
SUZUKI,MARUTI,1500.0,Manual,Petrol,165000.0,Kuliyapitiya,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,15
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Malabe,0,USED,1,Not_Available,Not_Available,Not_Available,16.5,20
SUZUKI,MARUTI,800.0,Manual,Petrol,176000.0,Malabe,0,USED,1,Not_Available,Not_Available,Not_Available,18.75,16
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Malabe,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,15
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Malabe,0,USED,1,Not_Available,Not_Available,Not_Available,16.5,20
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Malabe,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,14
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,20.034782608695647,14
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kandy,Ongoing Lease,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,17.9,19
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Minuwangoda,0,USED,1,Not_Available,Not_Available,Not_Available,20.034782608695647,14
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,15.185,21
SUZUKI,MARUTI,796.0,Manual,Petrol,220000.0,Colombo,0,USED,1,1,Not_Available,Not_Available,18.75,20
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Colombo,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,176000.0,Chilaw,0,USED,Not_Available,1,Not_Available,Not_Available,24.0,16
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kandy,0,USED,1,1,1,1,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Badulla,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,795.0,Manual,Petrol,209000.0,Matara,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Kegalle,0,USED,1,Not_Available,Not_Available,Not_Available,20.85,14
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,16.691666666666666,20
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Matara,0,USED,1,Not_Available,Not_Available,Not_Available,15.0,21
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,15.185,21
SUZUKI,MARUTI,800.0,Manual,Petrol,143000.0,Horana,0,USED,1,Not_Available,Not_Available,Not_Available,20.65,13
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Embilipitiya,0,USED,1,1,Not_Available,Not_Available,14.95,20
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Anuradapura,0,USED,1,Not_Available,Not_Available,Not_Available,16.5,19
SUZUKI,MARUTI,800.0,Manual,Petrol,187000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,17.35,17
SUZUKI,MARUTI,800.0,Manual,Petrol,187000.0,Horana,0,USED,1,Not_Available,Not_Available,Not_Available,18.43125,17
SUZUKI,MARUTI,650.0,Manual,Petrol,209000.0,Kandy,0,USED,1,1,1,1,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Panadura,0,USED,1,Not_Available,Not_Available,Not_Available,16.0,18
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,16.75,19
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Matara,0,USED,1,Not_Available,Not_Available,Not_Available,17.0,18
SUZUKI,MARUTI,800.0,Manual,Petrol,176000.0,Horana,0,USED,1,Not_Available,Not_Available,Not_Available,17.5,16
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Horana,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Kegalle,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,15
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Matugama,0,USED,1,Not_Available,Not_Available,Not_Available,16.5,18
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Homagama,0,USED,1,Not_Available,Not_Available,Not_Available,17.52105263157895,18
SUZUKI,MARUTI,800.0,Manual,Petrol,121000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,21.2,11
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Horana,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Embilipitiya,0,USED,1,Not_Available,Not_Available,Not_Available,16.9,20
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kandy,Ongoing Lease,USED,1,Not_Available,Not_Available,Not_Available,16.0,19
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Hambantota,Ongoing Lease,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Divulapitiya,0,USED,1,1,Not_Available,Not_Available,18.0,14
SUZUKI,MARUTI,800.0,Manual,Petrol,330000.0,Negombo,Ongoing Lease,USED,1,Not_Available,Not_Available,Not_Available,12.0,30
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Mawanella,0,USED,1,Not_Available,Not_Available,Not_Available,17.0,18
SUZUKI,MARUTI,796.0,Manual,Petrol,165000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,17.0,15
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Moratuwa,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,187000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,17.5,17
SUZUKI,MARUTI,799.0,Manual,Petrol,132000.0,Divulapitiya,0,USED,1,Not_Available,1,Not_Available,19.75,12
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Matara,0,USED,1,Not_Available,Not_Available,Not_Available,19.25,14
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Kegalle,0,USED,1,Not_Available,Not_Available,Not_Available,18.75,15
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kuliyapitiya,Ongoing Lease,USED,1,1,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Kandy,0,USED,1,1,Not_Available,Not_Available,19.5,14
SUZUKI,MARUTI,795.0,Manual,Petrol,198000.0,Galle,0,USED,1,Not_Available,Not_Available,Not_Available,17.52105263157895,18
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Embilipitiya,0,USED,1,Not_Available,Not_Available,Not_Available,17.25,19
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Galle,0,USED,1,Not_Available,Not_Available,Not_Available,17.0,20
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Matale,0,USED,1,1,Not_Available,Not_Available,17.5,20
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Hambantota,0,NEW,1,Not_Available,Not_Available,Not_Available,17.5,18
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Kaduwela,0,USED,1,Not_Available,Not_Available,Not_Available,16.25,20
SUZUKI,MARUTI,800.0,Manual,Petrol,341000.0,Kurunegala,0,USED,1,1,Not_Available,Not_Available,12.0,31
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Homagama,0,USED,1,Not_Available,Not_Available,Not_Available,18.95,15
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Tangalle,0,USED,1,Not_Available,Not_Available,Not_Available,19.134375,15
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,15.185,21
SUZUKI,MARUTI,800.0,Manual,Petrol,187000.0,Badulla,Ongoing Lease,USED,1,Not_Available,Not_Available,Not_Available,18.95,17
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kuliyapitiya,0,USED,1,Not_Available,Not_Available,Not_Available,17.4,19
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Colombo,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,19
SUZUKI,MARUTI,800.0,Manual,Petrol,341000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,12.0,31
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Kandy,0,NEW,1,Not_Available,Not_Available,Not_Available,16.8,18
SUZUKI,MARUTI,800.0,Manual,Petrol,187000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,18.43125,17
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Chilaw,0,USED,1,Not_Available,Not_Available,Not_Available,15.185,21
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Kurunegala,0,USED,1,1,1,1,16.75,20
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,15.185,21
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,15
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,19.75,14
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,19.134375,15
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Matara,Ongoing Lease,USED,1,Not_Available,Not_Available,Not_Available,19.5,14
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Divulapitiya,0,USED,1,Not_Available,Not_Available,Not_Available,18.0,18
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,17.52105263157895,18
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,15.185,21
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Homagama,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,14
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Balangoda,0,USED,1,1,Not_Available,Not_Available,16.3,20
SUZUKI,MARUTI,800.0,Manual,Petrol,187000.0,Ratnapura,0,USED,1,Not_Available,Not_Available,Not_Available,18.8,17
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Matara,0,USED,1,1,Not_Available,Not_Available,17.52105263157895,18
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,15.185,21
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Kuliyapitiya,0,USED,1,Not_Available,Not_Available,Not_Available,18.3,18
SUZUKI,MARUTI,800.0,Manual,Petrol,253000.0,Anuradapura,Ongoing Lease,USED,1,Not_Available,Not_Available,Not_Available,13.7,23
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,20.75,14
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Veyangoda,0,USED,1,Not_Available,Not_Available,Not_Available,16.0,20
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kandana,0,USED,1,Not_Available,Not_Available,Not_Available,17.4,19
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Horana,0,USED,1,Not_Available,Not_Available,Not_Available,17.9,18
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Dompe,0,USED,1,Not_Available,Not_Available,Not_Available,15.9,19
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Bandarawela,0,USED,1,Not_Available,Not_Available,Not_Available,16.5,19
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Kandy,0,USED,1,1,1,1,19.134375,15
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Homagama,0,USED,1,Not_Available,Not_Available,Not_Available,18.25,18
SUZUKI,MARUTI,795.0,Manual,Petrol,275000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,15.0,25
SUZUKI,MARUTI,800.0,Manual,Petrol,330000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,12.0,30
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Kurunegala,0,USED,1,1,1,1,14.75,21
SUZUKI,MARUTI,800.0,Manual,Petrol,242000.0,Hambantota,0,USED,Not_Available,1,Not_Available,Not_Available,14.183333333333332,22
SUZUKI,MARUTI,800.0,Manual,Petrol,286000.0,Negombo,0,USED,1,Not_Available,Not_Available,Not_Available,12.0,25
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Tangalle,0,USED,Not_Available,1,Not_Available,Not_Available,16.25,14
SUZUKI,MARUTI,800.0,Manual,Petrol,143000.0,Negombo,0,USED,1,Not_Available,Not_Available,Not_Available,20.97,12
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Negombo,0,USED,1,Not_Available,Not_Available,Not_Available,15.75,18
SUZUKI,MARUTI,795.0,Manual,Petrol,143000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,21.0,12
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kuliyapitiya,0,USED,1,Not_Available,Not_Available,Not_Available,17.25,18
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,15.185,20
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Katunayake,Ongoing Lease,USED,1,1,Not_Available,Not_Available,21.0,13
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,16.87,18
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Kuliyapitiya,0,USED,1,Not_Available,Not_Available,Not_Available,17.25,18
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,19.134375,14
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Homagama,0,USED,1,Not_Available,Not_Available,Not_Available,18.25,17
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,19.134375,14
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,16.691666666666666,19
SUZUKI,MARUTI,800.0,Manual,Petrol,286000.0,Kegalle,0,USED,1,Not_Available,Not_Available,Not_Available,13.5,25
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Moneragala,0,USED,1,Not_Available,Not_Available,Not_Available,16.75,18
SUZUKI,MARUTI,800.0,Manual,Petrol,275000.0,Kalutara,0,USED,1,Not_Available,Not_Available,Not_Available,12.75,24
SUZUKI,MARUTI,800.0,Manual,Petrol,143000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,20.97,12
SUZUKI,MARUTI,800.0,Manual,Petrol,242000.0,Galle,0,USED,1,Not_Available,Not_Available,Not_Available,14.75,21
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Ratnapura,0,USED,1,Not_Available,Not_Available,Not_Available,21.5,13
SUZUKI,MARUTI,800.0,Manual,Petrol,275000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,13.9,24
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Jaffna,0,USED,1,Not_Available,Not_Available,Not_Available,16.0,20
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,16.691666666666666,19
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Minuwangoda,0,USED,1,Not_Available,Not_Available,Not_Available,20.034782608695647,13
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Galle,0,USED,1,Not_Available,Not_Available,Not_Available,18.5,14
SUZUKI,MARUTI,650.0,Manual,Petrol,231000.0,Dambulla,0,USED,1,1,Not_Available,Not_Available,14.5,20
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,22.5,13
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Dompe,0,USED,1,Not_Available,Not_Available,Not_Available,16.5,19
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,20.034782608695647,13
SUZUKI,MARUTI,800.0,Manual,Petrol,143000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,20.97,12
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Kegalle,0,USED,1,Not_Available,Not_Available,Not_Available,17.5,19
SUZUKI,MARUTI,800.0,Manual,Petrol,341000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,12.0,30
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Homagama,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,14
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,15.185,20
SUZUKI,MARUTI,800.0,Manual,Petrol,220000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,16.691666666666666,19
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Colombo,0,USED,1,Not_Available,Not_Available,Not_Available,21.5,13
SUZUKI,MARUTI,800.0,Manual,Petrol,187000.0,Balangoda,0,USED,1,Not_Available,Not_Available,Not_Available,17.5,16
SUZUKI,MARUTI,800.0,Manual,Petrol,319000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,12.0,28
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Homagama,0,USED,1,Not_Available,Not_Available,Not_Available,16.5,18
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Horana,0,USED,1,Not_Available,Not_Available,Not_Available,20.034782608695647,13
SUZUKI,MARUTI,600.0,Manual,Petrol,154000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,20.034782608695647,13
SUZUKI,MARUTI,795.0,Manual,Petrol,154000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,20.034782608695647,13
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,14.8,20
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Kurunegala,0,USED,1,1,Not_Available,Not_Available,16.9,17
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,17.5,17
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,19.134375,14
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,19.25,13
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,20.4,13
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,18.95,14
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Hambantota,0,USED,1,Not_Available,Not_Available,Not_Available,16.8,17
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,20.034782608695647,13
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,21.0,13
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Welimada,0,USED,1,Not_Available,Not_Available,Not_Available,16.75,18
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Kalutara,0,USED,1,Not_Available,Not_Available,Not_Available,16.1,20
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Ja-Ela,0,USED,1,Not_Available,Not_Available,Not_Available,19.134375,14
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,14.9,20
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Kurunegala,0,USED,1,1,Not_Available,Not_Available,16.9,17
SUZUKI,MARUTI,800.0,Manual,Petrol,187000.0,Kalutara,0,USED,1,Not_Available,Not_Available,Not_Available,19.0,16
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,18.75,14
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Mirigama,0,USED,Not_Available,1,Not_Available,Not_Available,19.25,18
SUZUKI,MARUTI,800.0,Manual,Petrol,209000.0,Galle,0,USED,1,Not_Available,Not_Available,Not_Available,16.5,18
SUZUKI,MARUTI,800.0,Manual,Petrol,154000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,13
SUZUKI,MARUTI,800.0,Manual,Petrol,198000.0,Kalutara,0,USED,1,1,Not_Available,Not_Available,17.52105263157895,17
SUZUKI,MARUTI,800.0,Manual,Petrol,231000.0,Matara,0,USED,1,Not_Available,Not_Available,Not_Available,16.0,20
SUZUKI,MARUTI,800.0,Manual,Petrol,165000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,19.9,14
SUZUKI,MARUTI 800,800.0,Manual,Petrol,165000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,15
SUZUKI,MARUTI 800,800.0,Manual,Petrol,209000.0,Kegalle,0,USED,1,Not_Available,Not_Available,Not_Available,18.0,19
SUZUKI,MARUTI 800,800.0,Manual,Petrol,308000.0,Kuliyapitiya,0,USED,1,Not_Available,Not_Available,Not_Available,12.5,28
SUZUKI,MARUTI 800,800.0,Manual,Petrol,231000.0,Dompe,0,USED,1,Not_Available,Not_Available,Not_Available,15.5,21
SUZUKI,MARUTI 800,800.0,Manual,Petrol,176000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,18.85,16
SUZUKI,MARUTI 800,796.0,Manual,Petrol,198000.0,Kalutara,0,USED,1,Not_Available,Not_Available,Not_Available,17.4,18
SUZUKI,MARUTI 800,800.0,Manual,Petrol,143000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,21.25,13
SUZUKI,MARUTI 800,800.0,Manual,Petrol,220000.0,Anuradapura,0,USED,1,Not_Available,Not_Available,Not_Available,15.65,20
SUZUKI,MARUTI 800,800.0,Manual,Petrol,209000.0,Galle,0,USED,1,Not_Available,Not_Available,Not_Available,17.6,19
SUZUKI,MARUTI 800,800.0,Manual,Petrol,154000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,19.975,14
SUZUKI,MARUTI 800,800.0,Manual,Petrol,165000.0,Wattala,0,USED,1,Not_Available,Not_Available,Not_Available,18.95,15
SUZUKI,MARUTI 800,800.0,Manual,Petrol,198000.0,Matara,0,USED,Not_Available,Not_Available,1,Not_Available,17.58,18
SUZUKI,MARUTI 800,800.0,Manual,Petrol,165000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,19.5,15
SUZUKI,MARUTI 800,800.0,Manual,Petrol,198000.0,Kurunegala,0,USED,1,Not_Available,1,Not_Available,17.95,18
SUZUKI,MARUTI 800,800.0,Manual,Petrol,154000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,19.975,14
SUZUKI,MARUTI 800,800.0,Manual,Petrol,297000.0,Kandy,0,USED,1,1,Not_Available,Not_Available,11.374999999999996,27
SUZUKI,MARUTI 800,800.0,Manual,Petrol,176000.0,Horana,0,USED,1,1,Not_Available,Not_Available,18.85,16
SUZUKI,MARUTI 800,800.0,Manual,Petrol,198000.0,Kesbewa,0,USED,1,Not_Available,Not_Available,Not_Available,18.5,18
SUZUKI,MARUTI 800,800.0,Manual,Petrol,264000.0,Rajagiriya,0,USED,1,Not_Available,Not_Available,Not_Available,15.5,24
SUZUKI,MARUTI 800,800.0,Manual,Petrol,165000.0,Kelaniya,0,USED,1,Not_Available,Not_Available,Not_Available,19.75,15
SUZUKI,MARUTI 800,800.0,Manual,Petrol,286000.0,Kurunegala,0,USED,1,Not_Available,Not_Available,Not_Available,12.75,26
SUZUKI,MARUTI 800,800.0,Manual,Petrol,352000.0,Hatton,0,USED,Not_Available,1,Not_Available,Not_Available,11.374999999999996,32
SUZUKI,MARUTI 800,800.0,Manual,Petrol,132000.0,Kurunegala,Ongoing Lease,USED,1,Not_Available,Not_Available,Not_Available,21.6,12
SUZUKI,MARUTI 800,800.0,Manual,Petrol,242000.0,Kegalle,0,USED,1,Not_Available,Not_Available,Not_Available,14.3,22
SUZUKI,MARUTI 800,800.0,Manual,Petrol,165000.0,Matara,0,USED,1,Not_Available,Not_Available,Not_Available,19.62142857142857,15
SUZUKI,MARUTI 800,800.0,Manual,Petrol,154000.0,Bandarawela,0,USED,1,Not_Available,Not_Available,Not_Available,20.45,14
SUZUKI,MARUTI 800,800.0,Manual,Petrol,143000.0,Kurunegala,0,USED,1,1,1,1,21.35833333333333,13
SUZUKI,MARUTI 800,800.0,Manual,Petrol,209000.0,Moratuwa,Ongoing Lease,USED,1,Not_Available,Not_Available,Not_Available,17.0,19
SUZUKI,MARUTI 800,800.0,Manual,Petrol,143000.0,Dehiwala-Mount-Lavinia,0,USED,1,Not_Available,Not_Available,Not_Available,21.75,13
SUZUKI,MARUTI 800,800.0,Manual,Petrol,143000.0,Kandana,0,USED,1,Not_Available,Not_Available,Not_Available,20.9,13
SUZUKI,MARUTI 800,800.0,Manual,Petrol,187000.0,Kandy,0,USED,1,Not_Available,Not_Available,Not_Available,16.85,17
SUZUKI,MARUTI 800,800.0,Manual,Petrol,132000.0,Ratnapura,0,USED,1,Not_Available,Not_Available,Not_Available,21.6,12
SUZUKI,MARUTI 800,800.0,Manual,Petrol,165000.0,Negombo,0,USED,1,Not_Available,Not_Available,Not_Available,21.0,15
SUZUKI,MARUTI 800,800.0,Manual,Petrol,198000.0,Gampaha,0,USED,1,Not_Available,Not_Available,Not_Available,18.5,18
SUZUKI,MARUTI 800,800.0,Manual,Petrol,209000.0,Ampara,0,USED,1,Not_Available,Not_Available,Not_Available,16.9625,19
